OrderID,CustomerID,OrderDate,TotalAmount
ORDER7347,CUST2180,2023-04-20,387.86
ORDER7348,CUST4602,2023-06-28,68.36
ORDER7349,CUST5777,2023-11-27,360.37
ORDER7350,CUST1224,2023-07-09,468.24
ORDER7351,CUST2856,2023-05-25,92.17
ORDER7352,CUST4618,2023-01-16,209.23
ORDER7353,CUST3951,2023-01-02,264.79
ORDER7354,CUST5463,2023-06-10,140.79
ORDER7355,CUST5884,2023-05-18,475.47
ORDER7356,CUST5195,2023-04-15,359.66
ORDER7357,CUST2433,2023-08-19,395.69
ORDER7358,CUST1325,2023-04-23,35.37
ORDER7359,CUST5568,2023-07-03,491.85
ORDER7360,CUST5692,2023-06-11,406.08
ORDER7361,CUST1184,2023-04-11,121.11
ORDER7362,CUST1681,2023-07-30,233.86
ORDER7363,CUST2920,2023-11-05,368.68
ORDER7364,CUST4041,2023-06-08,225.01
ORDER7365,CUST5951,2023-03-02,366.79
ORDER7366,CUST1808,2023-06-17,45.49
ORDER7367,CUST4294,2023-11-10,379.38
ORDER7368,CUST5660,2023-09-29,77.13
ORDER7369,CUST5283,2023-09-21,362.28
ORDER7370,CUST2562,2023-04-09,137.84
ORDER7371,CUST4690,2023-01-22,496.62
ORDER7372,CUST3995,2023-06-23,171.91
ORDER7373,CUST1311,2023-11-09,183.37
ORDER7374,CUST3543,2023-07-29,437.64
ORDER7375,CUST2791,2023-11-09,189.09
ORDER7376,CUST5450,2023-06-12,154.94
ORDER7377,CUST4965,2023-04-14,492.04
ORDER7378,CUST4583,2023-11-15,62.65
ORDER7379,CUST4936,2023-04-16,273.72
ORDER7380,CUST4036,2023-08-17,243.57
ORDER7381,CUST5381,2023-08-19,92.46
ORDER7382,CUST4430,2023-03-19,480.04
ORDER7383,CUST1245,2023-01-16,343.96
ORDER7384,CUST3400,2023-01-05,356.48
ORDER7385,CUST1583,2023-10-09,77.47
ORDER7386,CUST2097,2023-12-26,77.36
ORDER7387,CUST4478,2023-07-25,53.78
ORDER7388,CUST5888,2023-02-11,278.61
ORDER7389,CUST3808,2023-03-22,68.52
ORDER7390,CUST4109,2023-01-21,394.28
ORDER7391,CUST4738,2023-12-12,60.58
ORDER7392,CUST4699,2023-04-09,350.43
ORDER7393,CUST5360,2023-02-28,343.55
ORDER7394,CUST3635,2023-11-07,387.93
ORDER7395,CUST2506,2023-05-11,27.18
ORDER7396,CUST3043,2023-07-19,226.24
ORDER7397,CUST2829,2023-08-04,53.91
ORDER7398,CUST5319,2023-04-07,65.2
ORDER7399,CUST5129,2023-02-21,418.19
ORDER7400,CUST1078,2023-05-05,419.58
ORDER7401,CUST1126,2023-11-09,374.73
ORDER7402,CUST2108,2023-10-24,307.11
ORDER7403,CUST4964,2023-09-26,226.45
ORDER7404,CUST2318,2023-03-01,55.5
ORDER7405,CUST3249,2023-05-04,271.51
ORDER7406,CUST5626,2023-06-03,386.53
ORDER7407,CUST2162,2023-08-22,29.18
ORDER7408,CUST5336,2023-05-26,227.82
ORDER7409,CUST3314,2023-06-10,192.01
ORDER7410,CUST5988,2023-05-17,297.59
ORDER7411,CUST2306,2023-09-09,299.21
ORDER7412,CUST3612,2023-10-29,411.9
ORDER7413,CUST4791,2023-06-12,266.74
ORDER7414,CUST4992,2023-07-15,458.97
ORDER7415,CUST4373,2023-11-22,38.69
ORDER7416,CUST2426,2023-03-02,460.7
ORDER7417,CUST3427,2023-04-30,66.95
ORDER7418,CUST4647,2023-11-07,168.25
ORDER7419,CUST3505,2023-12-11,400.56
ORDER7420,CUST1933,2023-03-02,199.8
ORDER7421,CUST1495,2023-10-18,358.44
ORDER7422,CUST1773,2023-11-14,308.66
ORDER7423,CUST5418,2023-01-26,352.94
ORDER7424,CUST5640,2023-11-08,361.38
ORDER7425,CUST5597,2023-03-07,333.54
ORDER7426,CUST2376,2023-09-02,362.0
ORDER7427,CUST5220,2023-07-02,128.47
ORDER7428,CUST5655,2023-06-05,334.42
ORDER7429,CUST1950,2023-05-22,403.4
ORDER7430,CUST3587,2023-08-28,214.2
ORDER7431,CUST5731,2023-08-12,222.34
ORDER7432,CUST2886,2023-12-29,411.9
ORDER7433,CUST2048,2023-08-24,383.78
ORDER7434,CUST3844,2023-05-21,309.84
ORDER7435,CUST2236,2023-03-24,319.99
ORDER7436,CUST1359,2023-02-20,225.05
ORDER7437,CUST3642,2023-06-16,432.86
ORDER7438,CUST5427,2023-09-30,229.33
ORDER7439,CUST1049,2023-06-15,73.94
ORDER7440,CUST2040,2023-06-05,418.61
ORDER7441,CUST3706,2023-11-13,242.33
ORDER7442,CUST1281,2023-06-03,191.65
ORDER7443,CUST4295,2023-04-21,411.37
ORDER7444,CUST1545,2023-08-02,423.83
ORDER7445,CUST3518,2023-09-23,108.2
ORDER7446,CUST5621,2023-02-14,129.58
ORDER7447,CUST3072,2023-02-21,429.85
ORDER7448,CUST1352,2023-04-30,182.39
ORDER7449,CUST2188,2023-03-01,368.43
ORDER7450,CUST4879,2023-02-15,144.08
ORDER7451,CUST3955,2023-03-26,266.99
ORDER7452,CUST5335,2023-06-17,381.84
ORDER7453,CUST3407,2023-08-02,258.63
ORDER7454,CUST4909,2023-01-28,176.41
ORDER7455,CUST4820,2023-06-28,265.48
ORDER7456,CUST1420,2023-11-17,140.61
ORDER7457,CUST5520,2023-01-28,354.14
ORDER7458,CUST5078,2023-05-17,264.89
ORDER7459,CUST5236,2023-04-23,241.29
ORDER7460,CUST5028,2023-10-11,438.77
ORDER7461,CUST5220,2023-03-05,46.07
ORDER7462,CUST2392,2023-07-05,385.48
ORDER7463,CUST2204,2023-09-30,317.15
ORDER7464,CUST3439,2023-02-18,284.24
ORDER7465,CUST1492,2023-02-03,120.87
ORDER7466,CUST3786,2023-05-28,402.75
ORDER7467,CUST1992,2023-08-31,401.83
ORDER7468,CUST3695,2023-02-02,271.8
ORDER7469,CUST5454,2023-01-28,50.03
ORDER7470,CUST3403,2023-02-12,409.76
ORDER7471,CUST5663,2023-04-10,394.87
ORDER7472,CUST2260,2023-05-22,353.4
ORDER7473,CUST4729,2023-11-26,71.49
ORDER7474,CUST1162,2023-09-11,161.77
ORDER7475,CUST3572,2023-08-05,197.9
ORDER7476,CUST5538,2023-11-11,436.9
ORDER7477,CUST2170,2023-09-07,292.44
ORDER7478,CUST5637,2023-05-09,449.09
ORDER7479,CUST3719,2023-08-31,142.18
ORDER7480,CUST5259,2023-08-29,484.43
ORDER7481,CUST5711,2023-05-02,105.68
ORDER7482,CUST3212,2023-08-26,387.92
ORDER7483,CUST3219,2023-09-25,419.46
ORDER7484,CUST5723,2023-08-06,92.41
ORDER7485,CUST4639,2023-03-16,301.07
ORDER7486,CUST2627,2023-10-17,427.29
ORDER7487,CUST2338,2023-09-22,404.38
ORDER7488,CUST5847,2023-02-01,214.53
ORDER7489,CUST5086,2023-12-10,398.54
ORDER7490,CUST5414,2023-02-23,44.71
ORDER7491,CUST2909,2023-04-11,398.08
ORDER7492,CUST5014,2023-06-10,144.45
ORDER7493,CUST1958,2023-10-26,184.66
ORDER7494,CUST5385,2023-10-01,385.87
ORDER7495,CUST1894,2023-07-05,273.81
ORDER7496,CUST3060,2023-07-15,128.08
ORDER7497,CUST4856,2023-04-01,481.81
ORDER7498,CUST4252,2023-04-19,144.12
ORDER7499,CUST1038,2023-06-05,370.86
ORDER7500,CUST2974,2023-01-07,238.18
ORDER7501,CUST4296,2023-07-29,393.82
ORDER7502,CUST2676,2023-03-24,113.92
ORDER7503,CUST1083,2023-11-08,311.25
ORDER7504,CUST2304,2023-04-14,301.27
ORDER7505,CUST1447,2023-02-17,363.97
ORDER7506,CUST2343,2023-05-08,386.97
ORDER7507,CUST5802,2023-05-31,28.45
ORDER7508,CUST2121,2023-11-14,211.1
ORDER7509,CUST2760,2023-03-29,498.69
ORDER7510,CUST4435,2023-08-14,26.54
ORDER7511,CUST4694,2023-05-02,481.04
ORDER7512,CUST1581,2023-01-05,310.69
ORDER7513,CUST4992,2023-10-19,285.72
ORDER7514,CUST3525,2023-11-17,50.8
ORDER7515,CUST4347,2023-04-18,330.06
ORDER7516,CUST3015,2023-11-11,149.08
ORDER7517,CUST1673,2023-11-13,364.15
ORDER7518,CUST5699,2023-06-28,57.67
ORDER7519,CUST2491,2023-04-24,40.35
ORDER7520,CUST2855,2023-06-26,202.57
ORDER7521,CUST5876,2023-12-26,49.77
ORDER7522,CUST5083,2023-08-19,344.33
ORDER7523,CUST1618,2023-03-28,152.53
ORDER7524,CUST4559,2023-02-08,463.12
ORDER7525,CUST1696,2023-02-25,404.6
ORDER7526,CUST2001,2023-03-26,328.53
ORDER7527,CUST5385,2023-10-19,121.48
ORDER7528,CUST1726,2023-10-06,35.02
ORDER7529,CUST3184,2023-01-06,240.93
ORDER7530,CUST3793,2023-01-08,379.46
ORDER7531,CUST4829,2023-11-20,473.86
ORDER7532,CUST1081,2023-09-10,27.85
ORDER7533,CUST2650,2023-06-21,341.31
ORDER7534,CUST5504,2023-12-04,219.35
ORDER7535,CUST1060,2023-04-01,116.12
ORDER7536,CUST3911,2023-03-25,182.97
ORDER7537,CUST5920,2023-07-27,152.56
ORDER7538,CUST1762,2023-09-12,125.3
ORDER7539,CUST4946,2023-04-22,140.28
ORDER7540,CUST1897,2023-08-26,299.2
ORDER7541,CUST5935,2023-06-02,495.87
ORDER7542,CUST1750,2023-03-13,318.99
ORDER7543,CUST4926,2023-11-23,434.28
ORDER7544,CUST3909,2023-06-02,165.81
ORDER7545,CUST1113,2023-01-12,436.06
ORDER7546,CUST2704,2023-05-24,410.81
ORDER7547,CUST1235,2023-08-11,271.43
ORDER7548,CUST2861,2023-05-17,274.96
ORDER7549,CUST1177,2023-09-03,467.28
ORDER7550,CUST2855,2023-12-18,291.36
ORDER7551,CUST3435,2023-12-06,379.03
ORDER7552,CUST2401,2023-01-25,236.14
ORDER7553,CUST3060,2023-11-22,241.39
ORDER7554,CUST1385,2023-12-05,474.29
ORDER7555,CUST5107,2023-03-15,464.51
ORDER7556,CUST4724,2023-10-03,289.43
ORDER7557,CUST4705,2023-10-22,182.04
ORDER7558,CUST3542,2023-05-19,298.33
ORDER7559,CUST4378,2023-11-28,250.51
ORDER7560,CUST3618,2023-06-27,334.06
ORDER7561,CUST4544,2023-12-19,63.34
ORDER7562,CUST5689,2023-11-12,61.15
ORDER7563,CUST4875,2023-08-07,315.43
ORDER7564,CUST2619,2023-11-09,450.6
ORDER7565,CUST5604,2023-10-22,336.16
ORDER7566,CUST2139,2023-06-07,293.53
ORDER7567,CUST1782,2023-07-22,435.86
ORDER7568,CUST4672,2023-09-05,322.17
ORDER7569,CUST3950,2023-12-15,479.94
ORDER7570,CUST5379,2023-10-13,36.7
ORDER7571,CUST5785,2023-01-08,30.22
ORDER7572,CUST5056,2023-01-26,324.37
ORDER7573,CUST1777,2023-12-22,174.94
ORDER7574,CUST3356,2023-11-16,262.33
ORDER7575,CUST1031,2023-02-13,488.58
ORDER7576,CUST1577,2023-04-12,185.66
ORDER7577,CUST3755,2023-03-21,49.49
ORDER7578,CUST3405,2023-06-05,464.72
ORDER7579,CUST5980,2023-10-30,320.65
ORDER7580,CUST5480,2023-08-15,381.68
ORDER7581,CUST1281,2023-09-14,138.61
ORDER7582,CUST3627,2023-10-08,378.78
ORDER7583,CUST2044,2023-07-25,187.72
ORDER7584,CUST5077,2023-09-10,325.51
ORDER7585,CUST2373,2023-01-01,124.62
ORDER7586,CUST3462,2023-01-20,81.62
ORDER7587,CUST3413,2023-11-15,295.6
ORDER7588,CUST3997,2023-08-22,253.45
ORDER7589,CUST3981,2023-07-03,330.77
ORDER7590,CUST3894,2023-06-14,51.3
ORDER7591,CUST2305,2023-02-20,294.25
ORDER7592,CUST5759,2023-05-31,454.1
ORDER7593,CUST2214,2023-04-12,344.5
ORDER7594,CUST3411,2023-02-23,477.1
ORDER7595,CUST1017,2023-06-06,379.98
ORDER7596,CUST5668,2023-05-25,464.55
ORDER7597,CUST5578,2023-08-18,230.85
ORDER7598,CUST1277,2023-01-21,80.67
ORDER7599,CUST2344,2023-06-11,378.0
ORDER7600,CUST2508,2023-04-13,455.47
ORDER7601,CUST4809,2023-03-10,492.34
ORDER7602,CUST5710,2023-05-02,148.8
ORDER7603,CUST1913,2023-08-11,164.94
ORDER7604,CUST5454,2023-08-05,34.07
ORDER7605,CUST2730,2023-06-27,435.38
ORDER7606,CUST1585,2023-12-22,175.49
ORDER7607,CUST5611,2023-06-28,258.49
ORDER7608,CUST2884,2023-10-24,122.65
ORDER7609,CUST4852,2023-10-02,287.24
ORDER7610,CUST3954,2023-11-17,453.73
ORDER7611,CUST5093,2023-05-10,436.98
ORDER7612,CUST3833,2023-10-18,222.11
ORDER7613,CUST2578,2023-02-23,108.3
ORDER7614,CUST2287,2023-05-23,458.24
ORDER7615,CUST5837,2023-01-06,497.47
ORDER7616,CUST4916,2023-11-03,369.07
ORDER7617,CUST1999,2023-11-14,332.82
ORDER7618,CUST1959,2023-11-13,402.07
ORDER7619,CUST2118,2023-01-11,56.87
ORDER7620,CUST4085,2023-01-13,183.33
ORDER7621,CUST1853,2023-08-08,159.35
ORDER7622,CUST5942,2023-10-24,217.1
ORDER7623,CUST4885,2023-08-10,77.44
ORDER7624,CUST3978,2023-03-14,282.78
ORDER7625,CUST3333,2023-07-10,78.56
ORDER7626,CUST1446,2023-06-08,193.73
ORDER7627,CUST4703,2023-11-21,200.95
ORDER7628,CUST3868,2023-02-09,482.55
ORDER7629,CUST1975,2023-04-21,25.26
ORDER7630,CUST5206,2023-12-02,57.21
ORDER7631,CUST2611,2023-06-26,258.06
ORDER7632,CUST1713,2023-08-12,249.62
ORDER7633,CUST1363,2023-07-25,290.61
ORDER7634,CUST4103,2023-05-19,307.13
ORDER7635,CUST4845,2023-12-16,182.24
ORDER7636,CUST5039,2023-04-13,289.57
ORDER7637,CUST5365,2023-03-02,292.56
ORDER7638,CUST3028,2023-12-18,99.62
ORDER7639,CUST5183,2023-11-04,80.44
ORDER7640,CUST4383,2023-04-11,34.68
ORDER7641,CUST1695,2023-02-09,40.09
ORDER7642,CUST1220,2023-02-01,350.58
ORDER7643,CUST3130,2023-06-21,56.37
ORDER7644,CUST4260,2023-01-27,44.94
ORDER7645,CUST3214,2023-08-01,72.04
ORDER7646,CUST5295,2023-08-11,79.98
ORDER7647,CUST2924,2023-04-12,59.63
ORDER7648,CUST3580,2023-08-04,225.03
ORDER7649,CUST4200,2023-06-25,436.96
ORDER7650,CUST2265,2023-03-13,240.06
ORDER7651,CUST1087,2023-03-19,78.13
ORDER7652,CUST4673,2023-04-11,35.87
ORDER7653,CUST2969,2023-04-12,451.15
ORDER7654,CUST2966,2023-05-13,383.87
ORDER7655,CUST3248,2023-02-25,449.34
ORDER7656,CUST2703,2023-03-31,458.89
ORDER7657,CUST1189,2023-08-18,382.24
ORDER7658,CUST2912,2023-10-15,87.86
ORDER7659,CUST4591,2023-08-11,136.33
ORDER7660,CUST5781,2023-03-18,48.6
ORDER7661,CUST4821,2023-10-04,137.39
ORDER7662,CUST2100,2023-04-16,417.53
ORDER7663,CUST5063,2023-08-06,245.82
ORDER7664,CUST4609,2023-07-03,371.6
ORDER7665,CUST3272,2023-01-10,136.46
ORDER7666,CUST5526,2023-03-27,66.03
ORDER7667,CUST1685,2023-03-27,48.56
ORDER7668,CUST2124,2023-11-17,424.11
ORDER7669,CUST3720,2023-09-16,243.73
ORDER7670,CUST4755,2023-08-17,178.28
ORDER7671,CUST5660,2023-04-24,395.1
ORDER7672,CUST1310,2023-07-05,198.82
ORDER7673,CUST5976,2023-12-13,292.81
ORDER7674,CUST2317,2023-11-14,259.63
ORDER7675,CUST5867,2023-10-15,493.06
ORDER7676,CUST2108,2023-01-28,457.98
ORDER7677,CUST3686,2023-09-17,459.7
ORDER7678,CUST5240,2023-08-19,494.78
ORDER7679,CUST2609,2023-11-14,449.74
ORDER7680,CUST4296,2023-07-22,199.85
ORDER7681,CUST2843,2023-01-27,73.66
ORDER7682,CUST2878,2023-07-26,493.64
ORDER7683,CUST5079,2023-05-19,125.73
ORDER7684,CUST5669,2023-04-10,379.57
ORDER7685,CUST4195,2023-08-08,363.75
ORDER7686,CUST4234,2023-05-08,425.98
ORDER7687,CUST2978,2023-04-13,87.32
ORDER7688,CUST2155,2023-07-14,84.21
ORDER7689,CUST1589,2023-08-25,368.06
ORDER7690,CUST5945,2023-12-05,55.64
ORDER7691,CUST5653,2023-02-11,362.26
ORDER7692,CUST5556,2023-09-04,161.95
ORDER7693,CUST3045,2023-08-14,398.95
ORDER7694,CUST3531,2023-06-17,163.73
ORDER7695,CUST4641,2023-11-09,55.1
ORDER7696,CUST2324,2023-08-22,24.65
ORDER7697,CUST2707,2023-08-21,278.61
ORDER7698,CUST2090,2023-01-22,375.41
ORDER7699,CUST1787,2023-11-30,299.89
ORDER7700,CUST1883,2023-07-28,334.06
ORDER7701,CUST1492,2023-05-15,353.17
ORDER7702,CUST1373,2023-11-12,40.74
ORDER7703,CUST3978,2023-03-07,144.11
ORDER7704,CUST1839,2023-04-07,391.36
ORDER7705,CUST4675,2023-08-19,413.2
ORDER7706,CUST4536,2023-02-26,144.91
ORDER7707,CUST3991,2023-03-29,495.98
ORDER7708,CUST1721,2023-03-29,243.07
ORDER7709,CUST4026,2023-07-09,315.95
ORDER7710,CUST1991,2023-05-29,114.19
ORDER7711,CUST2057,2023-10-12,349.8
ORDER7712,CUST2516,2023-05-15,58.32
ORDER7713,CUST1416,2023-09-20,281.92
ORDER7714,CUST3008,2023-12-17,245.59
ORDER7715,CUST2699,2023-07-31,304.13
ORDER7716,CUST4980,2023-07-15,125.44
ORDER7717,CUST3870,2023-07-18,417.38
ORDER7718,CUST4844,2023-05-09,113.66
ORDER7719,CUST3809,2023-02-02,145.79
ORDER7720,CUST5604,2023-04-21,137.22
ORDER7721,CUST5125,2023-03-20,83.18
ORDER7722,CUST4168,2023-03-10,105.44
ORDER7723,CUST4705,2023-04-07,49.17
ORDER7724,CUST1571,2023-02-28,436.05
ORDER7725,CUST1523,2023-11-10,229.89
ORDER7726,CUST1710,2023-10-23,447.6
ORDER7727,CUST5034,2023-12-23,77.01
ORDER7728,CUST2175,2023-11-03,263.89
ORDER7729,CUST2247,2023-10-08,108.43
ORDER7730,CUST5935,2023-05-04,438.58
ORDER7731,CUST5694,2023-02-16,313.66
ORDER7732,CUST4724,2023-10-21,146.08
ORDER7733,CUST4173,2023-05-18,151.83
ORDER7734,CUST3672,2023-09-10,143.54
ORDER7735,CUST5298,2023-02-18,92.57
ORDER7736,CUST2332,2023-01-24,338.49
ORDER7737,CUST4364,2023-11-28,120.03
ORDER7738,CUST2424,2023-07-09,308.22
ORDER7739,CUST4449,2023-05-03,100.85
ORDER7740,CUST3810,2023-04-19,303.85
ORDER7741,CUST2143,2023-03-22,126.56
ORDER7742,CUST5812,2023-02-08,62.66
ORDER7743,CUST5838,2023-03-01,137.88
ORDER7744,CUST5811,2023-11-16,376.39
ORDER7745,CUST2231,2023-09-28,24.18
ORDER7746,CUST4740,2023-03-07,497.89
ORDER7747,CUST4985,2023-10-20,297.91
ORDER7748,CUST4608,2023-10-09,78.32
ORDER7749,CUST3321,2023-07-18,269.04
ORDER7750,CUST3146,2023-04-21,443.83
ORDER7751,CUST1985,2023-02-09,272.03
ORDER7752,CUST3664,2023-01-18,288.25
ORDER7753,CUST5378,2023-09-12,188.05
ORDER7754,CUST4080,2023-11-14,366.61
ORDER7755,CUST4791,2023-02-16,111.62
ORDER7756,CUST2620,2023-04-13,240.59
ORDER7757,CUST3099,2023-06-18,332.29
ORDER7758,CUST1073,2023-09-29,432.15
ORDER7759,CUST4677,2023-10-06,499.44
ORDER7760,CUST4630,2023-08-20,308.88
ORDER7761,CUST1064,2023-01-01,79.88
ORDER7762,CUST4469,2023-06-18,82.33
ORDER7763,CUST1891,2023-10-16,344.45
ORDER7764,CUST1949,2023-04-20,132.17
ORDER7765,CUST4506,2023-11-03,215.94
ORDER7766,CUST3225,2023-01-11,338.84
ORDER7767,CUST1578,2023-06-01,229.57
ORDER7768,CUST2799,2023-09-04,479.36
ORDER7769,CUST4237,2023-02-15,88.02
ORDER7770,CUST5751,2023-09-12,161.2
ORDER7771,CUST3630,2023-08-10,357.09
ORDER7772,CUST1729,2023-06-28,376.89
ORDER7773,CUST4470,2023-07-13,238.72
ORDER7774,CUST4255,2023-04-06,318.86
ORDER7775,CUST3017,2023-08-14,449.7
ORDER7776,CUST2606,2023-07-04,59.16
ORDER7777,CUST5672,2023-01-24,171.36
ORDER7778,CUST4156,2023-10-06,142.74
ORDER7779,CUST5356,2023-05-10,110.42
ORDER7780,CUST5698,2023-01-21,284.7
ORDER7781,CUST1079,2023-08-27,83.66
ORDER7782,CUST1686,2023-07-08,389.02
ORDER7783,CUST1462,2023-01-09,97.2
ORDER7784,CUST4210,2023-05-29,149.93
ORDER7785,CUST5804,2023-03-04,164.42
ORDER7786,CUST5375,2023-07-25,154.21
ORDER7787,CUST4718,2023-08-31,319.29
ORDER7788,CUST1332,2023-03-14,40.3
ORDER7789,CUST5071,2023-04-07,310.44
ORDER7790,CUST4340,2023-06-13,29.19
ORDER7791,CUST5917,2023-02-07,31.45
ORDER7792,CUST5954,2023-12-02,42.83
ORDER7793,CUST2893,2023-01-19,70.43
ORDER7794,CUST3226,2023-04-02,88.18
ORDER7795,CUST2911,2023-08-02,410.54
ORDER7796,CUST2146,2023-07-26,101.24
ORDER7797,CUST1167,2023-07-14,201.01
ORDER7798,CUST3256,2023-04-27,422.59
ORDER7799,CUST2554,2023-12-07,464.64
ORDER7800,CUST1000,2023-11-20,162.56
ORDER7801,CUST4503,2023-03-29,153.66
ORDER7802,CUST2278,2023-03-02,499.88
ORDER7803,CUST3567,2023-02-15,206.93
ORDER7804,CUST3092,2023-12-03,208.06
ORDER7805,CUST5387,2023-01-07,362.29
ORDER7806,CUST4969,2023-05-08,179.9
ORDER7807,CUST4656,2023-05-27,267.23
ORDER7808,CUST4889,2023-05-31,492.9
ORDER7809,CUST4582,2023-03-15,367.23
ORDER7810,CUST4227,2023-02-23,121.88
ORDER7811,CUST4039,2023-02-15,158.81
ORDER7812,CUST5726,2023-09-17,121.8
ORDER7813,CUST5537,2023-08-10,24.01
ORDER7814,CUST3102,2023-05-24,380.62
ORDER7815,CUST1083,2023-12-02,473.78
ORDER7816,CUST5959,2023-05-29,401.46
ORDER7817,CUST3014,2023-01-09,89.84
ORDER7818,CUST5807,2023-03-25,111.84
ORDER7819,CUST4526,2023-11-19,351.46
ORDER7820,CUST5073,2023-02-06,234.64
ORDER7821,CUST3814,2023-05-29,462.28
ORDER7822,CUST2000,2023-07-30,468.04
ORDER7823,CUST2573,2023-08-01,383.03
ORDER7824,CUST1098,2023-09-25,410.22
ORDER7825,CUST3732,2023-07-18,290.49
ORDER7826,CUST1374,2023-03-13,37.45
ORDER7827,CUST4439,2023-07-26,407.68
ORDER7828,CUST2967,2023-04-18,184.3
ORDER7829,CUST1143,2023-09-21,285.67
ORDER7830,CUST4739,2023-03-07,414.62
ORDER7831,CUST4138,2023-12-19,398.87
ORDER7832,CUST2112,2023-03-07,213.55
ORDER7833,CUST4805,2023-03-28,146.29
ORDER7834,CUST4591,2023-10-17,35.39
ORDER7835,CUST2416,2023-04-09,46.86
ORDER7836,CUST4916,2023-11-21,64.04
ORDER7837,CUST5585,2023-08-23,355.55
ORDER7838,CUST3011,2023-05-19,351.98
ORDER7839,CUST2354,2023-08-19,215.53
ORDER7840,CUST5232,2023-07-27,67.83
ORDER7841,CUST3097,2023-04-30,487.43
ORDER7842,CUST2424,2023-01-25,167.02
ORDER7843,CUST5773,2023-06-12,72.33
ORDER7844,CUST4258,2023-12-30,140.94
ORDER7845,CUST4280,2023-07-06,441.82
ORDER7846,CUST1586,2023-10-14,179.28
ORDER7847,CUST2048,2023-03-29,387.95
ORDER7848,CUST3464,2023-07-29,262.17
ORDER7849,CUST3989,2023-11-19,477.58
ORDER7850,CUST2142,2023-04-29,260.24
ORDER7851,CUST2563,2023-01-22,138.6
ORDER7852,CUST4166,2023-07-27,244.4
ORDER7853,CUST4662,2023-10-22,206.07
ORDER7854,CUST5466,2023-03-01,405.46
ORDER7855,CUST3926,2023-11-06,153.99
ORDER7856,CUST2975,2023-03-08,42.66
ORDER7857,CUST4620,2023-07-17,157.69
ORDER7858,CUST2251,2023-03-11,230.66
ORDER7859,CUST5612,2023-01-05,87.81
ORDER7860,CUST5916,2023-07-01,91.29
ORDER7861,CUST2485,2023-01-07,268.3
ORDER7862,CUST4161,2023-01-03,340.94
ORDER7863,CUST4129,2023-09-24,348.4
ORDER7864,CUST1066,2023-01-14,473.51
ORDER7865,CUST1616,2023-11-02,419.48
ORDER7866,CUST4823,2023-03-20,202.27
ORDER7867,CUST3407,2023-01-01,125.18
ORDER7868,CUST3151,2023-09-01,378.87
ORDER7869,CUST5964,2023-04-25,105.99
ORDER7870,CUST2197,2023-05-06,271.96
ORDER7871,CUST3371,2023-12-19,491.82
ORDER7872,CUST5227,2023-08-09,252.46
ORDER7873,CUST2729,2023-02-07,444.21
ORDER7874,CUST5002,2023-06-29,250.99
ORDER7875,CUST1852,2023-04-16,74.77
ORDER7876,CUST2540,2023-09-07,275.18
ORDER7877,CUST5941,2023-01-09,407.12
ORDER7878,CUST2393,2023-01-27,442.65
ORDER7879,CUST3137,2023-12-19,222.9
ORDER7880,CUST1161,2023-01-23,125.88
ORDER7881,CUST4408,2023-05-24,333.99
ORDER7882,CUST3086,2023-02-25,76.81
ORDER7883,CUST1651,2023-06-22,364.9
ORDER7884,CUST4705,2023-12-02,199.87
ORDER7885,CUST3641,2023-05-09,212.3
ORDER7886,CUST3613,2023-07-24,285.68
ORDER7887,CUST5452,2023-01-06,368.9
ORDER7888,CUST3848,2023-07-24,334.48
ORDER7889,CUST2533,2023-06-18,119.03
ORDER7890,CUST2471,2023-07-10,300.19
ORDER7891,CUST2872,2023-06-29,153.77
ORDER7892,CUST4033,2023-04-04,104.88
ORDER7893,CUST2955,2023-10-14,285.79
ORDER7894,CUST2390,2023-03-03,59.34
ORDER7895,CUST3291,2023-10-21,265.54
ORDER7896,CUST1627,2023-02-09,488.08
ORDER7897,CUST3802,2023-02-09,90.38
ORDER7898,CUST2963,2023-12-08,439.05
ORDER7899,CUST4227,2023-10-23,157.28
ORDER7900,CUST2863,2023-03-06,336.62
ORDER7901,CUST2935,2023-09-19,274.35
ORDER7902,CUST1963,2023-03-06,469.42
ORDER7903,CUST4159,2023-01-17,280.71
ORDER7904,CUST2664,2023-06-29,117.76
ORDER7905,CUST4311,2023-11-22,422.04
ORDER7906,CUST1559,2023-07-23,214.26
ORDER7907,CUST1164,2023-03-13,77.67
ORDER7908,CUST3633,2023-03-01,462.1
ORDER7909,CUST1719,2023-07-10,437.23
ORDER7910,CUST3465,2023-03-17,30.33
ORDER7911,CUST2518,2023-03-24,445.86
ORDER7912,CUST1585,2023-10-03,115.51
ORDER7913,CUST1334,2023-09-17,74.64
ORDER7914,CUST2044,2023-04-14,304.42
ORDER7915,CUST3330,2023-12-05,455.3
ORDER7916,CUST1610,2023-07-03,464.95
ORDER7917,CUST5766,2023-06-16,35.0
ORDER7918,CUST5224,2023-12-15,298.06
ORDER7919,CUST4006,2023-12-29,140.54
ORDER7920,CUST2573,2023-01-06,160.01
ORDER7921,CUST3919,2023-07-16,209.87
ORDER7922,CUST5789,2023-09-02,460.77
ORDER7923,CUST1846,2023-02-13,498.47
ORDER7924,CUST1503,2023-08-22,23.32
ORDER7925,CUST3276,2023-03-09,22.38
ORDER7926,CUST3446,2023-09-07,361.06
ORDER7927,CUST2620,2023-05-15,302.76
ORDER7928,CUST2613,2023-07-18,90.38
