ShipmentID,OrderID,ShipmentDate,Carrier,TrackingNumber,Status
SHIP9063,ORDER7063,2023-12-16,USPS,1Z6093977,In Transit
SHIP9064,ORDER7064,2023-05-27,DHL,1Z6177245,Shipped
SHIP9065,ORDER7065,2023-11-16,FedEx,1Z8900530,Delivered
SHIP9066,ORDER7066,2023-10-30,UPS,1Z4902082,Shipped
SHIP9067,ORDER7067,2023-11-26,FedEx,1Z2719836,Shipped
SHIP9068,ORDER7068,2023-03-31,UPS,1Z6419989,Shipped
SHIP9069,ORDER7069,2023-07-16,USPS,1Z8220671,Shipped
SHIP9070,ORDER7070,2023-01-17,UPS,1Z6185196,Shipped
SHIP9071,ORDER7071,2023-03-23,FedEx,1Z4780545,Delivered
SHIP9072,ORDER7072,2023-11-18,USPS,1Z2066751,Shipped
SHIP9073,ORDER7073,2023-01-07,FedEx,1Z4657946,Delivered
SHIP9074,ORDER7074,2023-07-22,FedEx,1Z8005559,In Transit
SHIP9075,ORDER7075,2023-04-25,USPS,1Z2754001,In Transit
SHIP9076,ORDER7076,2023-08-26,UPS,1Z4632520,In Transit
SHIP9077,ORDER7077,2023-09-26,USPS,1Z9889219,Delivered
SHIP9078,ORDER7078,2023-02-11,FedEx,1Z7013866,Shipped
SHIP9079,ORDER7079,2023-09-19,USPS,1Z2546362,Shipped
SHIP9080,ORDER7080,2023-04-29,UPS,1Z3514980,In Transit
SHIP9081,ORDER7081,2023-03-07,USPS,1Z7632551,Delivered
SHIP9082,ORDER7082,2023-02-15,FedEx,1Z3165033,In Transit
SHIP9083,ORDER7083,2023-12-30,FedEx,1Z4619144,Delivered
SHIP9084,ORDER7084,2023-11-09,USPS,1Z8312751,Delivered
SHIP9085,ORDER7085,2023-08-07,USPS,1Z7521786,In Transit
SHIP9086,ORDER7086,2023-04-29,USPS,1Z3238124,Delivered
SHIP9087,ORDER7087,2023-08-29,UPS,1Z5492414,In Transit
SHIP9088,ORDER7088,2023-04-01,USPS,1Z8390639,Delivered
SHIP9089,ORDER7089,2023-09-21,UPS,1Z8850767,Shipped
SHIP9090,ORDER7090,2023-01-08,USPS,1Z5961196,Shipped
SHIP9091,ORDER7091,2023-01-15,UPS,1Z3607745,Delivered
SHIP9092,ORDER7092,2023-10-17,USPS,1Z4395882,Delivered
SHIP9093,ORDER7093,2023-09-07,FedEx,1Z7638776,In Transit
SHIP9094,ORDER7094,2023-01-05,UPS,1Z3523794,In Transit
SHIP9095,ORDER7095,2023-03-13,UPS,1Z6700610,Delivered
SHIP9096,ORDER7096,2023-10-05,USPS,1Z6108793,Shipped
SHIP9097,ORDER7097,2023-02-12,UPS,1Z5013533,In Transit
SHIP9098,ORDER7098,2023-05-29,UPS,1Z4140575,Shipped
SHIP9099,ORDER7099,2023-09-10,UPS,1Z4115114,Delivered
SHIP9100,ORDER7100,2023-02-28,USPS,1Z3114873,In Transit
SHIP9101,ORDER7101,2023-07-14,DHL,1Z7896969,In Transit
SHIP9102,ORDER7102,2023-08-23,UPS,1Z8585087,In Transit
SHIP9103,ORDER7103,2023-10-12,UPS,1Z2705910,Delivered
SHIP9104,ORDER7104,2023-10-18,USPS,1Z7988759,Shipped
SHIP9105,ORDER7105,2023-05-21,FedEx,1Z7652987,Shipped
SHIP9106,ORDER7106,2023-04-23,FedEx,1Z9828642,In Transit
SHIP9107,ORDER7107,2023-04-03,FedEx,1Z3121977,Shipped
SHIP9108,ORDER7108,2023-12-01,DHL,1Z1765788,Delivered
SHIP9109,ORDER7109,2023-12-29,FedEx,1Z5043592,Delivered
SHIP9110,ORDER7110,2023-11-26,UPS,1Z1233398,Shipped
SHIP9111,ORDER7111,2023-02-23,USPS,1Z3634734,Delivered
SHIP9112,ORDER7112,2023-07-12,DHL,1Z4599500,Delivered
SHIP9113,ORDER7113,2023-02-07,DHL,1Z5546744,Delivered
SHIP9114,ORDER7114,2023-12-11,DHL,1Z9054062,In Transit
SHIP9115,ORDER7115,2023-09-11,FedEx,1Z2765775,Delivered
SHIP9116,ORDER7116,2023-09-11,UPS,1Z9318246,In Transit
SHIP9117,ORDER7117,2023-02-01,DHL,1Z5712984,Delivered
SHIP9118,ORDER7118,2023-09-23,USPS,1Z5032194,Delivered
SHIP9119,ORDER7119,2023-03-03,UPS,1Z4999482,Shipped
SHIP9120,ORDER7120,2023-12-15,DHL,1Z2387434,Delivered
SHIP9121,ORDER7121,2023-02-07,DHL,1Z1435787,In Transit
SHIP9122,ORDER7122,2023-05-18,UPS,1Z4454256,Delivered
SHIP9123,ORDER7123,2023-01-24,USPS,1Z1280005,Delivered
SHIP9124,ORDER7124,2023-07-05,UPS,1Z8817060,Delivered
SHIP9125,ORDER7125,2023-02-06,UPS,1Z1634637,Shipped
SHIP9126,ORDER7126,2023-02-06,USPS,1Z1859514,In Transit
SHIP9127,ORDER7127,2023-04-07,USPS,1Z4440251,In Transit
SHIP9128,ORDER7128,2023-03-29,USPS,1Z6548320,Shipped
SHIP9129,ORDER7129,2023-03-20,UPS,1Z9725347,In Transit
SHIP9130,ORDER7130,2023-11-18,UPS,1Z8114234,Shipped
SHIP9131,ORDER7131,2023-03-28,DHL,1Z1512132,Delivered
SHIP9132,ORDER7132,2023-03-31,USPS,1Z8358391,In Transit
SHIP9133,ORDER7133,2023-11-16,UPS,1Z2152980,Shipped
SHIP9134,ORDER7134,2023-03-19,FedEx,1Z8867264,Shipped
SHIP9135,ORDER7135,2023-06-05,DHL,1Z5988340,In Transit
SHIP9136,ORDER7136,2023-06-03,DHL,1Z3893962,In Transit
SHIP9137,ORDER7137,2023-02-06,FedEx,1Z8620766,Delivered
SHIP9138,ORDER7138,2023-08-18,FedEx,1Z2866093,Shipped
SHIP9139,ORDER7139,2023-10-02,UPS,1Z8967088,In Transit
SHIP9140,ORDER7140,2023-12-22,UPS,1Z8317319,Shipped
SHIP9141,ORDER7141,2023-08-03,FedEx,1Z8372373,Shipped
SHIP9142,ORDER7142,2023-09-20,FedEx,1Z9721667,Delivered
SHIP9143,ORDER7143,2023-02-25,FedEx,1Z9663090,Delivered
SHIP9144,ORDER7144,2023-06-02,UPS,1Z7254952,Shipped
SHIP9145,ORDER7145,2023-05-29,FedEx,1Z8138930,Delivered
SHIP9146,ORDER7146,2023-08-10,UPS,1Z8928232,Shipped
SHIP9147,ORDER7147,2023-03-05,DHL,1Z8869769,Shipped
SHIP9148,ORDER7148,2023-01-31,FedEx,1Z9798667,Shipped
SHIP9149,ORDER7149,2023-06-01,FedEx,1Z4245776,Shipped
SHIP9150,ORDER7150,2023-03-26,UPS,1Z8417439,Delivered
SHIP9151,ORDER7151,2023-11-27,UPS,1Z2303855,Shipped
SHIP9152,ORDER7152,2023-01-24,UPS,1Z5683008,Shipped
SHIP9153,ORDER7153,2023-11-21,USPS,1Z6547552,In Transit
SHIP9154,ORDER7154,2023-11-15,UPS,1Z9641768,Delivered
SHIP9155,ORDER7155,2023-09-28,DHL,1Z4450864,Shipped
SHIP9156,ORDER7156,2023-08-18,DHL,1Z9935084,Delivered
SHIP9157,ORDER7157,2023-12-11,UPS,1Z1880301,In Transit
SHIP9158,ORDER7158,2023-04-08,DHL,1Z3529364,Shipped
SHIP9159,ORDER7159,2023-05-26,DHL,1Z9372203,In Transit
SHIP9160,ORDER7160,2023-04-15,UPS,1Z3915972,In Transit
SHIP9161,ORDER7161,2023-02-02,FedEx,1Z7878206,Shipped
SHIP9162,ORDER7162,2023-10-03,FedEx,1Z2843653,In Transit
SHIP9163,ORDER7163,2023-11-07,DHL,1Z4896204,In Transit
SHIP9164,ORDER7164,2023-07-18,UPS,1Z4315825,In Transit
SHIP9165,ORDER7165,2023-10-23,FedEx,1Z1387023,Delivered
SHIP9166,ORDER7166,2023-10-13,DHL,1Z5809325,In Transit
SHIP9167,ORDER7167,2023-12-23,USPS,1Z5995065,Shipped
SHIP9168,ORDER7168,2023-08-18,UPS,1Z5530664,Delivered
SHIP9169,ORDER7169,2023-05-18,UPS,1Z9543036,Delivered
SHIP9170,ORDER7170,2023-08-31,FedEx,1Z8265918,Delivered
SHIP9171,ORDER7171,2023-08-10,UPS,1Z2099404,Delivered
SHIP9172,ORDER7172,2023-04-19,UPS,1Z6442846,Shipped
SHIP9173,ORDER7173,2023-12-31,FedEx,1Z9830944,Shipped
SHIP9174,ORDER7174,2023-09-23,FedEx,1Z3861248,In Transit
SHIP9175,ORDER7175,2023-04-08,FedEx,1Z1937036,Shipped
SHIP9176,ORDER7176,2023-05-21,UPS,1Z1709027,Shipped
SHIP9177,ORDER7177,2023-05-31,DHL,1Z2481778,Shipped
SHIP9178,ORDER7178,2023-09-03,FedEx,1Z3461160,Shipped
SHIP9179,ORDER7179,2023-05-10,UPS,1Z1747061,Shipped
SHIP9180,ORDER7180,2023-06-20,USPS,1Z5924234,In Transit
SHIP9181,ORDER7181,2023-06-07,UPS,1Z2743148,Delivered
SHIP9182,ORDER7182,2023-09-14,DHL,1Z8142493,Delivered
SHIP9183,ORDER7183,2023-12-05,USPS,1Z2768047,Delivered
SHIP9184,ORDER7184,2023-04-22,DHL,1Z9961520,In Transit
SHIP9185,ORDER7185,2023-10-21,UPS,1Z5901757,Delivered
SHIP9186,ORDER7186,2023-04-18,FedEx,1Z8523762,In Transit
SHIP9187,ORDER7187,2023-01-16,DHL,1Z2179047,In Transit
SHIP9188,ORDER7188,2023-09-27,USPS,1Z2456930,Shipped
SHIP9189,ORDER7189,2023-08-18,USPS,1Z2309656,Shipped
SHIP9190,ORDER7190,2023-03-23,UPS,1Z3485330,Delivered
SHIP9191,ORDER7191,2023-07-29,USPS,1Z8323020,Shipped
SHIP9192,ORDER7192,2023-09-05,DHL,1Z5449773,Delivered
SHIP9193,ORDER7193,2023-10-14,DHL,1Z6120943,Shipped
SHIP9194,ORDER7194,2023-01-22,USPS,1Z8944825,In Transit
SHIP9195,ORDER7195,2023-06-07,FedEx,1Z1151580,In Transit
SHIP9196,ORDER7196,2023-02-05,UPS,1Z1720380,In Transit
SHIP9197,ORDER7197,2023-03-09,USPS,1Z5101439,Shipped
SHIP9198,ORDER7198,2023-04-03,UPS,1Z7891868,Delivered
SHIP9199,ORDER7199,2023-11-16,FedEx,1Z8533265,Delivered
SHIP9200,ORDER7200,2023-09-29,DHL,1Z4962326,Delivered
SHIP9201,ORDER7201,2023-04-27,DHL,1Z6640285,Shipped
SHIP9202,ORDER7202,2023-06-20,UPS,1Z1419645,Delivered
SHIP9203,ORDER7203,2023-10-31,USPS,1Z4780037,In Transit
SHIP9204,ORDER7204,2023-07-17,USPS,1Z4615545,Delivered
SHIP9205,ORDER7205,2023-09-14,USPS,1Z6329709,Shipped
SHIP9206,ORDER7206,2023-03-27,DHL,1Z4617027,In Transit
SHIP9207,ORDER7207,2023-06-10,UPS,1Z6296368,In Transit
SHIP9208,ORDER7208,2023-06-08,DHL,1Z8957074,Delivered
SHIP9209,ORDER7209,2023-12-17,FedEx,1Z9624037,In Transit
SHIP9210,ORDER7210,2023-06-14,DHL,1Z8067208,In Transit
SHIP9211,ORDER7211,2023-07-22,USPS,1Z6073217,In Transit
SHIP9212,ORDER7212,2023-12-14,UPS,1Z5653185,Delivered
SHIP9213,ORDER7213,2023-05-19,USPS,1Z4484357,Delivered
SHIP9214,ORDER7214,2023-08-22,FedEx,1Z4229538,Shipped
SHIP9215,ORDER7215,2023-11-30,FedEx,1Z5776207,In Transit
SHIP9216,ORDER7216,2023-02-16,UPS,1Z4632395,Shipped
SHIP9217,ORDER7217,2023-07-01,FedEx,1Z3238073,In Transit
SHIP9218,ORDER7218,2023-01-04,UPS,1Z3559635,Shipped
SHIP9219,ORDER7219,2023-10-31,USPS,1Z1643072,In Transit
SHIP9220,ORDER7220,2023-11-15,FedEx,1Z7496540,In Transit
SHIP9221,ORDER7221,2023-04-22,UPS,1Z1342632,Shipped
SHIP9222,ORDER7222,2023-06-30,FedEx,1Z3411331,In Transit
SHIP9223,ORDER7223,2023-03-11,FedEx,1Z9991686,Delivered
SHIP9224,ORDER7224,2023-05-07,DHL,1Z9611101,Delivered
SHIP9225,ORDER7225,2023-11-23,FedEx,1Z7681444,Delivered
SHIP9226,ORDER7226,2023-12-18,USPS,1Z1726755,Shipped
SHIP9227,ORDER7227,2023-11-15,DHL,1Z2352952,In Transit
SHIP9228,ORDER7228,2023-10-30,FedEx,1Z9938964,Delivered
SHIP9229,ORDER7229,2023-04-25,USPS,1Z3652386,Shipped
SHIP9230,ORDER7230,2023-08-09,USPS,1Z5584519,In Transit
SHIP9231,ORDER7231,2023-01-10,FedEx,1Z8417450,In Transit
SHIP9232,ORDER7232,2023-10-23,FedEx,1Z2798628,In Transit
SHIP9233,ORDER7233,2023-05-29,USPS,1Z5344640,Delivered
SHIP9234,ORDER7234,2023-10-27,USPS,1Z5573676,In Transit
SHIP9235,ORDER7235,2023-07-10,DHL,1Z8266312,Delivered
SHIP9236,ORDER7236,2023-10-31,DHL,1Z1021976,Shipped
SHIP9237,ORDER7237,2023-09-05,UPS,1Z1640938,Delivered
SHIP9238,ORDER7238,2023-06-22,USPS,1Z6526446,Delivered
SHIP9239,ORDER7239,2023-05-09,USPS,1Z2785538,Delivered
SHIP9240,ORDER7240,2023-12-13,USPS,1Z8952306,Shipped
SHIP9241,ORDER7241,2023-09-14,USPS,1Z2384216,Delivered
SHIP9242,ORDER7242,2023-08-25,FedEx,1Z5733098,In Transit
SHIP9243,ORDER7243,2023-03-08,FedEx,1Z9964990,Shipped
SHIP9244,ORDER7244,2023-12-12,FedEx,1Z7724428,Shipped
SHIP9245,ORDER7245,2023-02-02,UPS,1Z7016787,In Transit
SHIP9246,ORDER7246,2023-04-18,USPS,1Z7169244,In Transit
SHIP9247,ORDER7247,2023-10-07,FedEx,1Z4341556,Shipped
SHIP9248,ORDER7248,2023-05-05,FedEx,1Z3312112,In Transit
SHIP9249,ORDER7249,2023-09-23,FedEx,1Z3894045,Delivered
SHIP9250,ORDER7250,2023-05-31,UPS,1Z3872445,Shipped
SHIP9251,ORDER7251,2023-04-13,DHL,1Z2010125,Shipped
SHIP9252,ORDER7252,2023-11-22,DHL,1Z4907639,Delivered
SHIP9253,ORDER7253,2023-08-31,DHL,1Z8671666,In Transit
SHIP9254,ORDER7254,2023-04-28,FedEx,1Z8307145,Shipped
SHIP9255,ORDER7255,2023-07-02,DHL,1Z2332220,Shipped
SHIP9256,ORDER7256,2023-06-02,USPS,1Z5652896,Delivered
SHIP9257,ORDER7257,2023-07-07,UPS,1Z9834962,Shipped
SHIP9258,ORDER7258,2023-07-25,UPS,1Z9104853,Shipped
SHIP9259,ORDER7259,2023-06-13,USPS,1Z8385144,Delivered
SHIP9260,ORDER7260,2023-08-30,FedEx,1Z6446904,In Transit
SHIP9261,ORDER7261,2023-11-22,FedEx,1Z6482277,In Transit
SHIP9262,ORDER7262,2023-01-10,UPS,1Z6640189,Delivered
SHIP9263,ORDER7263,2023-04-05,FedEx,1Z4964458,In Transit
SHIP9264,ORDER7264,2023-03-24,UPS,1Z1381353,Shipped
SHIP9265,ORDER7265,2023-12-08,UPS,1Z7661144,Shipped
SHIP9266,ORDER7266,2023-09-29,DHL,1Z8101453,Delivered
SHIP9267,ORDER7267,2023-01-20,FedEx,1Z5550398,Shipped
SHIP9268,ORDER7268,2023-03-11,UPS,1Z6470335,Shipped
SHIP9269,ORDER7269,2023-04-02,UPS,1Z9557324,In Transit
SHIP9270,ORDER7270,2023-02-24,DHL,1Z3464714,Delivered
SHIP9271,ORDER7271,2023-08-19,DHL,1Z5019739,In Transit
SHIP9272,ORDER7272,2023-08-02,USPS,1Z4485170,Delivered
SHIP9273,ORDER7273,2023-08-06,DHL,1Z6435239,Shipped
SHIP9274,ORDER7274,2023-03-11,DHL,1Z3091916,Delivered
SHIP9275,ORDER7275,2023-01-02,UPS,1Z3619490,Delivered
SHIP9276,ORDER7276,2023-07-26,FedEx,1Z4194751,In Transit
SHIP9277,ORDER7277,2023-10-01,UPS,1Z2751487,Shipped
SHIP9278,ORDER7278,2023-02-01,USPS,1Z9180255,Delivered
SHIP9279,ORDER7279,2023-10-10,UPS,1Z9345882,In Transit
SHIP9280,ORDER7280,2023-03-04,FedEx,1Z3881105,Delivered
SHIP9281,ORDER7281,2023-03-18,USPS,1Z3563969,Shipped
SHIP9282,ORDER7282,2023-08-21,DHL,1Z3052030,Shipped
SHIP9283,ORDER7283,2023-05-17,UPS,1Z7879850,In Transit
SHIP9284,ORDER7284,2023-12-12,FedEx,1Z6791951,In Transit
SHIP9285,ORDER7285,2023-11-04,USPS,1Z4095345,In Transit
SHIP9286,ORDER7286,2023-02-14,USPS,1Z2030998,Delivered
SHIP9287,ORDER7287,2023-11-11,UPS,1Z9012269,In Transit
SHIP9288,ORDER7288,2023-05-12,USPS,1Z2068499,Shipped
SHIP9289,ORDER7289,2023-09-09,USPS,1Z4438563,Shipped
SHIP9290,ORDER7290,2023-09-11,DHL,1Z9918871,In Transit
SHIP9291,ORDER7291,2023-06-08,DHL,1Z8425681,In Transit
SHIP9292,ORDER7292,2023-10-12,UPS,1Z9604219,In Transit
SHIP9293,ORDER7293,2023-05-10,UPS,1Z6305667,Shipped
SHIP9294,ORDER7294,2023-08-12,FedEx,1Z6434027,Shipped
SHIP9295,ORDER7295,2023-07-15,DHL,1Z3163457,In Transit
SHIP9296,ORDER7296,2023-05-14,FedEx,1Z5456736,Delivered
SHIP9297,ORDER7297,2023-06-04,FedEx,1Z2500193,Delivered
SHIP9298,ORDER7298,2023-09-27,DHL,1Z9394253,In Transit
SHIP9299,ORDER7299,2023-05-08,DHL,1Z8848005,Shipped
SHIP9300,ORDER7300,2023-12-21,DHL,1Z7979013,In Transit
SHIP9301,ORDER7301,2023-12-15,FedEx,1Z9910039,Delivered
SHIP9302,ORDER7302,2023-01-04,FedEx,1Z1008658,Shipped
SHIP9303,ORDER7303,2023-10-20,DHL,1Z4759910,In Transit
SHIP9304,ORDER7304,2023-08-06,FedEx,1Z2376366,Delivered
SHIP9305,ORDER7305,2023-07-21,UPS,1Z4874521,Shipped
SHIP9306,ORDER7306,2023-08-16,USPS,1Z5813573,Delivered
SHIP9307,ORDER7307,2023-01-22,USPS,1Z4592652,In Transit
SHIP9308,ORDER7308,2023-09-15,DHL,1Z7645686,Shipped
SHIP9309,ORDER7309,2023-02-27,FedEx,1Z6475019,Delivered
SHIP9310,ORDER7310,2023-06-15,UPS,1Z2946868,Delivered
SHIP9311,ORDER7311,2023-05-17,UPS,1Z6891248,In Transit
SHIP9312,ORDER7312,2023-06-30,DHL,1Z8843217,Delivered
SHIP9313,ORDER7313,2023-11-30,UPS,1Z9850098,In Transit
SHIP9314,ORDER7314,2023-01-07,FedEx,1Z7124293,Shipped
SHIP9315,ORDER7315,2023-05-08,USPS,1Z8930051,Shipped
SHIP9316,ORDER7316,2023-07-19,DHL,1Z3290906,In Transit
SHIP9317,ORDER7317,2023-11-02,FedEx,1Z6911200,In Transit
SHIP9318,ORDER7318,2023-10-16,USPS,1Z4542150,In Transit
SHIP9319,ORDER7319,2023-01-24,FedEx,1Z3738319,Delivered
SHIP9320,ORDER7320,2023-11-29,USPS,1Z4342141,In Transit
SHIP9321,ORDER7321,2023-03-26,USPS,1Z7853817,In Transit
SHIP9322,ORDER7322,2023-02-14,FedEx,1Z9299723,Shipped
SHIP9323,ORDER7323,2023-11-23,USPS,1Z3782328,Delivered
SHIP9324,ORDER7324,2023-06-26,DHL,1Z7798773,Delivered
SHIP9325,ORDER7325,2023-03-25,UPS,1Z2651992,Shipped
SHIP9326,ORDER7326,2023-09-11,UPS,1Z8882810,Shipped
SHIP9327,ORDER7327,2023-01-18,FedEx,1Z2183901,In Transit
SHIP9328,ORDER7328,2023-12-11,UPS,1Z4099618,Delivered
SHIP9329,ORDER7329,2023-10-20,FedEx,1Z3757221,Shipped
SHIP9330,ORDER7330,2023-02-27,DHL,1Z3249785,Delivered
SHIP9331,ORDER7331,2023-05-18,DHL,1Z3462668,Shipped
SHIP9332,ORDER7332,2023-05-09,UPS,1Z5617644,In Transit
SHIP9333,ORDER7333,2023-09-30,USPS,1Z9205378,Delivered
SHIP9334,ORDER7334,2023-04-13,FedEx,1Z3030904,In Transit
SHIP9335,ORDER7335,2023-09-28,FedEx,1Z8179607,Shipped
SHIP9336,ORDER7336,2023-10-30,DHL,1Z5365968,Shipped
SHIP9337,ORDER7337,2023-12-15,DHL,1Z9761090,In Transit
SHIP9338,ORDER7338,2023-08-14,USPS,1Z2350278,In Transit
SHIP9339,ORDER7339,2023-04-21,DHL,1Z2192618,In Transit
SHIP9340,ORDER7340,2023-03-04,FedEx,1Z4302777,In Transit
SHIP9341,ORDER7341,2023-01-17,DHL,1Z8391431,Delivered
SHIP9342,ORDER7342,2023-02-04,USPS,1Z8996995,Shipped
SHIP9343,ORDER7343,2023-08-24,USPS,1Z5785074,Delivered
SHIP9344,ORDER7344,2023-04-12,DHL,1Z4421116,Shipped
SHIP9345,ORDER7345,2023-06-13,DHL,1Z7495870,In Transit
SHIP9346,ORDER7346,2023-08-13,USPS,1Z1914264,Shipped
SHIP9347,ORDER7347,2023-08-27,USPS,1Z2907549,Delivered
SHIP9348,ORDER7348,2023-08-18,UPS,1Z1065573,Delivered
SHIP9349,ORDER7349,2023-05-19,USPS,1Z4825774,Delivered
SHIP9350,ORDER7350,2023-05-02,FedEx,1Z2948854,In Transit
SHIP9351,ORDER7351,2023-01-28,UPS,1Z3774189,Delivered
SHIP9352,ORDER7352,2023-09-03,DHL,1Z3967969,In Transit
SHIP9353,ORDER7353,2023-11-11,USPS,1Z3203658,Delivered
SHIP9354,ORDER7354,2023-05-30,UPS,1Z8534716,Delivered
SHIP9355,ORDER7355,2023-05-13,FedEx,1Z3342737,In Transit
SHIP9356,ORDER7356,2023-12-16,UPS,1Z7965344,Shipped
SHIP9357,ORDER7357,2023-10-16,FedEx,1Z1715898,Delivered
SHIP9358,ORDER7358,2023-09-15,UPS,1Z4221683,Delivered
SHIP9359,ORDER7359,2023-07-11,UPS,1Z3442881,Shipped
SHIP9360,ORDER7360,2023-03-16,UPS,1Z4619701,Shipped
SHIP9361,ORDER7361,2023-07-19,DHL,1Z8702041,In Transit
SHIP9362,ORDER7362,2023-01-26,USPS,1Z2430424,In Transit
SHIP9363,ORDER7363,2023-06-12,UPS,1Z9340459,Shipped
SHIP9364,ORDER7364,2023-01-01,UPS,1Z4662230,Shipped
SHIP9365,ORDER7365,2023-05-18,UPS,1Z7550279,In Transit
SHIP9366,ORDER7366,2023-10-08,USPS,1Z1639205,In Transit
SHIP9367,ORDER7367,2023-11-17,DHL,1Z6666092,Delivered
SHIP9368,ORDER7368,2023-02-25,FedEx,1Z5370178,Delivered
SHIP9369,ORDER7369,2023-11-15,UPS,1Z6983556,Delivered
SHIP9370,ORDER7370,2023-07-22,UPS,1Z3038783,Shipped
SHIP9371,ORDER7371,2023-04-04,DHL,1Z2240117,Delivered
SHIP9372,ORDER7372,2023-03-09,UPS,1Z7737689,In Transit
SHIP9373,ORDER7373,2023-11-05,DHL,1Z3500365,Shipped
SHIP9374,ORDER7374,2023-06-06,FedEx,1Z4649738,Delivered
SHIP9375,ORDER7375,2023-11-20,USPS,1Z7145113,Delivered
SHIP9376,ORDER7376,2023-01-31,FedEx,1Z5490359,In Transit
SHIP9377,ORDER7377,2023-04-16,UPS,1Z6191955,In Transit
SHIP9378,ORDER7378,2023-01-10,UPS,1Z6115373,In Transit
SHIP9379,ORDER7379,2023-07-23,FedEx,1Z6998807,Shipped
SHIP9380,ORDER7380,2023-09-07,DHL,1Z7728182,Delivered
SHIP9381,ORDER7381,2023-11-20,FedEx,1Z1024809,In Transit
SHIP9382,ORDER7382,2023-02-23,FedEx,1Z9315919,Shipped
SHIP9383,ORDER7383,2023-04-21,USPS,1Z1457812,Shipped
SHIP9384,ORDER7384,2023-09-04,FedEx,1Z3963742,Shipped
SHIP9385,ORDER7385,2023-03-13,FedEx,1Z1658330,In Transit
SHIP9386,ORDER7386,2023-12-12,UPS,1Z3363422,In Transit
SHIP9387,ORDER7387,2023-02-21,DHL,1Z4489506,In Transit
SHIP9388,ORDER7388,2023-09-01,USPS,1Z4009234,Delivered
SHIP9389,ORDER7389,2023-02-07,FedEx,1Z2381560,Shipped
SHIP9390,ORDER7390,2023-10-29,UPS,1Z1669040,In Transit
SHIP9391,ORDER7391,2023-11-05,DHL,1Z3902787,In Transit
SHIP9392,ORDER7392,2023-12-17,USPS,1Z2044133,Delivered
SHIP9393,ORDER7393,2023-01-20,UPS,1Z8418105,In Transit
SHIP9394,ORDER7394,2023-08-17,DHL,1Z2944304,In Transit
SHIP9395,ORDER7395,2023-11-12,UPS,1Z6720647,Delivered
SHIP9396,ORDER7396,2023-12-08,USPS,1Z7998903,Shipped
SHIP9397,ORDER7397,2023-11-12,DHL,1Z2880647,In Transit
SHIP9398,ORDER7398,2023-06-22,DHL,1Z3577224,In Transit
SHIP9399,ORDER7399,2023-06-22,DHL,1Z8707274,In Transit
SHIP9400,ORDER7400,2023-07-01,USPS,1Z9066418,Shipped
SHIP9401,ORDER7401,2023-01-05,FedEx,1Z4687684,In Transit
SHIP9402,ORDER7402,2023-02-21,FedEx,1Z8627393,Delivered
SHIP9403,ORDER7403,2023-06-12,FedEx,1Z9437200,In Transit
SHIP9404,ORDER7404,2023-01-27,UPS,1Z3880668,Shipped
SHIP9405,ORDER7405,2023-04-20,USPS,1Z6910992,In Transit
SHIP9406,ORDER7406,2023-07-06,FedEx,1Z2795842,Shipped
SHIP9407,ORDER7407,2023-12-21,UPS,1Z5391289,Delivered
SHIP9408,ORDER7408,2023-03-14,USPS,1Z7449211,In Transit
SHIP9409,ORDER7409,2023-08-05,USPS,1Z1864995,Delivered
SHIP9410,ORDER7410,2023-11-18,USPS,1Z4936332,Delivered
SHIP9411,ORDER7411,2023-01-23,FedEx,1Z6204694,In Transit
SHIP9412,ORDER7412,2023-09-13,FedEx,1Z1309946,Shipped
SHIP9413,ORDER7413,2023-01-09,DHL,1Z9785208,Shipped
SHIP9414,ORDER7414,2023-08-15,DHL,1Z5810816,Shipped
SHIP9415,ORDER7415,2023-02-05,FedEx,1Z8255961,In Transit
SHIP9416,ORDER7416,2023-01-16,FedEx,1Z2709565,In Transit
SHIP9417,ORDER7417,2023-03-17,UPS,1Z6955212,Delivered
SHIP9418,ORDER7418,2023-01-14,USPS,1Z5235171,Shipped
SHIP9419,ORDER7419,2023-11-05,DHL,1Z3296002,Shipped
SHIP9420,ORDER7420,2023-01-17,FedEx,1Z8888167,Shipped
SHIP9421,ORDER7421,2023-07-23,DHL,1Z6829736,Shipped
SHIP9422,ORDER7422,2023-06-17,DHL,1Z7464556,Shipped
SHIP9423,ORDER7423,2023-12-02,UPS,1Z1584298,Shipped
SHIP9424,ORDER7424,2023-05-26,USPS,1Z5094792,Delivered
SHIP9425,ORDER7425,2023-10-14,DHL,1Z6249495,In Transit
SHIP9426,ORDER7426,2023-09-23,DHL,1Z8513147,Shipped
SHIP9427,ORDER7427,2023-06-07,UPS,1Z5206658,Delivered
SHIP9428,ORDER7428,2023-02-02,UPS,1Z2575067,Delivered
SHIP9429,ORDER7429,2023-03-13,DHL,1Z4435019,Delivered
SHIP9430,ORDER7430,2023-09-10,FedEx,1Z1026051,Delivered
SHIP9431,ORDER7431,2023-09-16,UPS,1Z8017141,Delivered
SHIP9432,ORDER7432,2023-06-08,USPS,1Z3335300,In Transit
SHIP9433,ORDER7433,2023-09-10,UPS,1Z9664686,In Transit
SHIP9434,ORDER7434,2023-04-01,USPS,1Z3854453,Delivered
SHIP9435,ORDER7435,2023-11-24,USPS,1Z6966640,In Transit
SHIP9436,ORDER7436,2023-07-30,USPS,1Z1256146,Delivered
